Alpha	Beta	WER	CER	Texto
1,3000000000000003	0,7000000000000001	0,8555555555555555	0,7943632567849687	una arcadia se encuentran en un portal a medio camino entre sus casas cerca del centro comercial ella habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,3000000000000003	0,8	0,8555555555555555	0,778705636743215	una arcadia se encuentran en un portal a medio camino entre sus casas cerca del centro comercial ella habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar numenoreanos eeaaoaeecaoeee
1,3000000000000003	0,9	0,8444444444444444	0,7860125260960334	una arcadia se encuentran en un portal a medio camino entre sus casas cerca del centro comercial ella habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,3000000000000003	1,0	0,8444444444444444	0,7860125260960334	una arcadia se encuentran en un portal a medio camino entre sus casas cerca del centro comercial ella habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	0,0	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	0,1	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	0,2	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	0,30000000000000004	0,8555555555555555	0,7933194154488518	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	0,4	0,8888888888888888	0,8183716075156576	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver alopecica que tanto proporcionalmente entre su argentinidad
1,4000000000000004	0,5	0,8888888888888888	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver alopecica que tanto proporcionalmente entre su agenda
1,4000000000000004	0,6000000000000001	0,8888888888888888	0,8183716075156576	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver alopecica que tanto proporcionalmente entre su argentinidad
1,4000000000000004	0,7000000000000001	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	0,8	0,8888888888888888	0,8183716075156576	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver alopecica que tanto proporcionalmente entre su argentinidad
1,4000000000000004	0,9	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,4000000000000004	1,0	0,8555555555555555	0,791231732776618	una arcadia se encuentran en un portal a medio camino entre sus casas cerca del centro comercial ella habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,0	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,1	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,2	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,30000000000000004	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,4	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,5	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,6000000000000001	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,7000000000000001	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,8	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,9	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	1,0	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,6000000000000005	0,0	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,1	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,2	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,30000000000000004	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,4	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,5	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,6000000000000001	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,7000000000000001	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,8	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	0,9	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,6000000000000005	1,0	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,7000000000000006	0,0	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,7000000000000006	0,1	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,7000000000000006	0,2	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,7000000000000006	0,30000000000000004	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,7000000000000006	0,4	0,8777777777777778	0,8068893528183716	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,7000000000000006	0,5	0,8777777777777778	0,8068893528183716	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,7000000000000006	0,6000000000000001	0,8777777777777778	0,8068893528183716	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,7000000000000006	0,7000000000000001	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,7000000000000006	0,8	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,7000000000000006	0,9	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,7000000000000006	1,0	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,8000000000000007	0,0	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,1	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,2	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,30000000000000004	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,4	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,5	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,6000000000000001	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por lateralmente subarrendamiento
1,8000000000000007	0,7000000000000001	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,8000000000000007	0,8	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,8000000000000007	0,9	0,8666666666666667	0,802713987473904	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,8000000000000007	1,0	0,8777777777777778	0,8068893528183716	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,9000000000000008	0,0	0,8944444444444445	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver anabella que tanto proporcionalmente entre argentina
1,9000000000000008	0,1	0,8944444444444445	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre argentina
1,9000000000000008	0,2	0,8944444444444445	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre argentina
1,9000000000000008	0,30000000000000004	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	0,4	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	0,5	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	0,6000000000000001	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	0,7000000000000001	0,8888888888888888	0,8089770354906054	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionaba por lateralmente resueltamente
1,9000000000000008	0,8	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	0,9	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	1,0	0,8833333333333333	0,8162839248434238	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
2,000000000000001	0,0	0,8944444444444445	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre argentina
2,000000000000001	0,1	0,9	0,826722338204593	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente resueltamente
2,000000000000001	0,2	0,8944444444444445	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver anabella que tanto proporcionalmente entre argentina
2,000000000000001	0,30000000000000004	0,9	0,826722338204593	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente resueltamente
2,000000000000001	0,4	0,8944444444444445	0,824634655532359	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre argentina
2,000000000000001	0,5	0,8944444444444445	0,8110647181628392	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a lovell que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	0,6000000000000001	0,9	0,826722338204593	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente resueltamente
2,000000000000001	0,7000000000000001	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	0,8	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	0,9	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	1,0	0,8888888888888888	0,8058455114822547	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionaba por lateralmente subarrendamiento
____________________________________________________
Mejor combinación: Alpha: 1,3000000000000003 / Beta : 0,8 / CER : 0,778705636743215
____________________________________________________
