Alpha	Beta	WER	CER	Texto
1,5000000000000004	0,2	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,30000000000000004	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,4	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,5	0,8666666666666667	0,7985386221294363	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,6000000000000001	0,8555555555555555	0,7933194154488518	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,7000000000000001	0,8555555555555555	0,7933194154488518	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	0,8	0,8555555555555555	0,7974947807933194	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscarle entre su agenda
1,5000000000000004	0,9	0,8555555555555555	0,7933194154488518	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar lento entre su agenda
1,5000000000000004	1,0	0,8666666666666667	0,8016701461377871	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver la nueva pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,6000000000000005	0,0	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,1	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,2	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,30000000000000004	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,4	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,5	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,6000000000000001	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,7000000000000001	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,6000000000000005	0,8	0,8944444444444445	0,8329853862212944	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre su agenda
1,6000000000000005	0,9	0,8777777777777778	0,8068893528183716	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar numenoreanos
1,6000000000000005	1,0	0,8722222222222222	0,7995824634655533	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la tele y buscar lentamente su agenda
1,7000000000000006	0,0	0,8944444444444445	0,8298538622129437	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre su argentina
1,7000000000000006	0,1	0,8944444444444445	0,8298538622129437	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre su argentina
1,7000000000000006	0,2	0,8944444444444445	0,8298538622129437	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre su argentina
1,7000000000000006	0,30000000000000004	0,8944444444444445	0,8329853862212944	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre su agenda
1,7000000000000006	0,4	0,8944444444444445	0,8308977035490606	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre sus agentes
1,7000000000000006	0,5	0,8944444444444445	0,8329853862212944	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre su agenda
1,7000000000000006	0,6000000000000001	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,7000000000000006	0,7000000000000001	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,7000000000000006	0,8	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,7000000000000006	0,9	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,7000000000000006	1,0	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,8000000000000007	0,0	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,1	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,2	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,30000000000000004	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,4	0,8944444444444445	0,8298538622129437	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver a luella que tanto proporcionalmente entre su argentina
1,8000000000000007	0,5	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,6000000000000001	0,9055555555555556	0,8340292275574113	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente resueltamente
1,8000000000000007	0,7000000000000001	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,8	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	0,9	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,8000000000000007	1,0	0,9	0,8256784968684759	una largarse encuentran en un portal a medio camino entre sus casas cerca del centro comercial elsabado para ver alopecica que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,0	0,9055555555555556	0,8235908141962421	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver alopecica que tanto proporcionaba por lateralmente resueltamente
1,9000000000000008	0,1	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,2	0,9	0,8308977035490606	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver alopecica que tanto proporcionada por la telecomunicacion
1,9000000000000008	0,30000000000000004	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,4	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,5	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,6000000000000001	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,7000000000000001	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,8	0,9055555555555556	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente entre subarrendamiento
1,9000000000000008	0,9	0,8888888888888888	0,8183716075156576	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
1,9000000000000008	1,0	0,9111111111111111	0,8350730688935282	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionalmente resueltamente
2,000000000000001	0,0	0,9	0,8121085594989561	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	0,1	0,9	0,8121085594989561	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	0,2	0,9	0,8194154488517745	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre subarrendamiento
2,000000000000001	0,30000000000000004	0,9	0,8194154488517745	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre subarrendamiento
2,000000000000001	0,4	0,9	0,8194154488517745	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre subarrendamiento
2,000000000000001	0,5	0,9	0,8194154488517745	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre subarrendamiento
2,000000000000001	0,6000000000000001	0,9	0,8298538622129437	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial elsabado para ver a lupercal que tanto proporcionada por la telecomunicacion
2,000000000000001	0,7000000000000001	0,9	0,826722338204593	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre argentina
2,000000000000001	0,8	0,8944444444444445	0,8225469728601252	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a luella que tanto proporcionalmente entre sus argentina
2,000000000000001	0,9	0,8944444444444445	0,8100208768267223	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la sabia quedado para ver a la pelicula que tanto proporcionaba por lateralmente subarrendamiento
2,000000000000001	1,0	0,8888888888888888	0,8183716075156576	una largarse encuentran en un portal a medio camino entre su casa cerca del centro comercial la habian quedado para ver a la pelicula que tanto proporcionada por la telecomunicacion
____________________________________________________
Mejor combinación: Alpha: 1,2000000000000002 / Beta : 1,0 / CER : 0,778705636743215
____________________________________________________
